flow_cfs,flowurl,governing_location,graphurl,lastupdate,lastupdate_age,name,org,stage_ft,stageurl,stationid,stationurl,status,discharge,height,Latitude,Longitude,ObjectId,x,y
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08174550&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08174550&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Peach Ck at Hwy 90 nr Waelder, TX",USGS,6.58,"https://waterservices.usgs.gov/nwis/iv/?sites=08174550&parameterCd=00065&format=waterml,2.0&period=P7D",US08174550,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08174550,,,,29.6858,-97.23082,1121,-97.2308167003762,29.68580277974
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08174600&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08174600&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Peach Ck bl Dilworth, TX",USGS,6.55,"https://waterservices.usgs.gov/nwis/iv/?sites=08174600&parameterCd=00065&format=waterml,2.0&period=P7D",US08174600,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08174600,,,,29.47413,-97.31666,1122,-97.3166565001445,29.4741278702284
260,"https://waterservices.usgs.gov/nwis/iv/?sites=08174700&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08174700&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Guadalupe Rv at Hwy 183 nr Hochheim, TX",USGS,14.57,"https://waterservices.usgs.gov/nwis/iv/?sites=08174700&parameterCd=00065&format=waterml,2.0&period=P7D",US08174700,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08174700,,,,29.31447,-97.3035,1123,-97.3034999999704,29.3144666703805
2.6,"https://waterservices.usgs.gov/nwis/iv/?sites=08175000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08175000&parm_cd=00065&period=7,9/17/2021 11:00:00 PM,1,"Sandies Ck nr Westhoff, TX",USGS,2.41,"https://waterservices.usgs.gov/nwis/iv/?sites=08175000&parameterCd=00065&format=waterml,2.0&period=P7D",US08175000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08175000,,,,29.21525,-97.44943,1124,-97.4494353001073,29.2152474997205
428,"https://waterservices.usgs.gov/nwis/iv/?sites=08175800&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08175800&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Guadalupe Rv at Cuero, TX",USGS,7.6,"https://waterservices.usgs.gov/nwis/iv/?sites=08175800&parameterCd=00065&format=waterml,2.0&period=P7D",US08175800,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08175800,,,,29.09053,-97.32971,1125,-97.3297129001481,29.0905314702854
453,"https://waterservices.usgs.gov/nwis/iv/?sites=08176500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08176500&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Guadalupe Rv at Victoria, TX",USGS,5.63,"https://waterservices.usgs.gov/nwis/iv/?sites=08176500&parameterCd=00065&format=waterml,2.0&period=P7D",US08176500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08176500,,,,28.79305,-97.01305,1126,-97.0130428996945,28.7930455996335
,"https://waterservices.usgs.gov/nwis/iv/?sites=08176550&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08176550&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Fifteenmile Ck nr Weser, TX",USGS,6.09,"https://waterservices.usgs.gov/nwis/iv/?sites=08176550&parameterCd=00065&format=waterml,2.0&period=P7D",US08176550,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08176550,,,,28.89776,-97.355,1127,-97.3549922001157,28.8977610297207
4.43,"https://waterservices.usgs.gov/nwis/iv/?sites=08176900&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08176900&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Coleto Ck at Arnold Rd Crsg nr Schroeder, TX",USGS,4.48,"https://waterservices.usgs.gov/nwis/iv/?sites=08176900&parameterCd=00065&format=waterml,2.0&period=P7D",US08176900,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08176900,,,,28.86165,-97.22638,1128,-97.2263791001278,28.8616530796773
0.02,"https://waterservices.usgs.gov/nwis/iv/?sites=08177300&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08177300&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Perdido Ck at FM 622 nr Fannin, TX",USGS,2.82,"https://waterservices.usgs.gov/nwis/iv/?sites=08177300&parameterCd=00065&format=waterml,2.0&period=P7D",US08177300,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08177300,,,,28.75166,-97.31721,1129,-97.317214200324,28.7516563997368
6.22,"https://waterservices.usgs.gov/nwis/iv/?sites=08177500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08177500&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Coleto Ck nr Victoria, TX",USGS,4.03,"https://waterservices.usgs.gov/nwis/iv/?sites=08177500&parameterCd=00065&format=waterml,2.0&period=P7D",US08177500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08177500,,,,28.7311,-97.1386,1130,-97.1386004000065,28.7311031698764
596,"https://waterservices.usgs.gov/nwis/iv/?sites=08177520&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08177520&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Guadalupe Rv nr Bloomington, TX",USGS,10.63,"https://waterservices.usgs.gov/nwis/iv/?sites=08177520&parameterCd=00065&format=waterml,2.0&period=P7D",US08177520,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08177520,,,,28.66195,-96.96528,1131,-96.9652777997816,28.6619444402555
1.09,"https://waterservices.usgs.gov/nwis/iv/?sites=08177700&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08177700&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Olmos Ck at Dresden Dr, San Antonio, TX",USGS,1.77,"https://waterservices.usgs.gov/nwis/iv/?sites=08177700&parameterCd=00065&format=waterml,2.0&period=P7D",US08177700,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08177700,,,,29.49912,-98.51029,1132,-98.5102958004424,29.4991192000632
32.2,"https://waterservices.usgs.gov/nwis/iv/?sites=08178000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178000&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"San Antonio Rv at San Antonio, TX",USGS,4.18,"https://waterservices.usgs.gov/nwis/iv/?sites=08178000&parameterCd=00065&format=waterml,2.0&period=P7D",US08178000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178000,,,,29.40968,-98.49502,1133,-98.4950169998668,29.4096779600799
10.7,"https://waterservices.usgs.gov/nwis/iv/?sites=08178050&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178050&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"San Antonio Rv at Mitchell St, San Antonio, TX",USGS,4.23,"https://waterservices.usgs.gov/nwis/iv/?sites=08178050&parameterCd=00065&format=waterml,2.0&period=P7D",US08178050,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178050,,,,29.39301,-98.49474,1134,-98.4947392003568,29.3930118898295
0.37,"https://waterservices.usgs.gov/nwis/iv/?sites=08178500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178500&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"San Pedro Ck at Furnish St, San Antonio, TX",USGS,2.58,"https://waterservices.usgs.gov/nwis/iv/?sites=08178500&parameterCd=00065&format=waterml,2.0&period=P7D",US08178500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178500,,,,29.40635,-98.51085,1135,-98.5108508002862,29.4063447002225
8.39,"https://waterservices.usgs.gov/nwis/iv/?sites=08178565&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178565&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"San Antonio Rv at Loop 410, San Antonio, TX",USGS,3.7,"https://waterservices.usgs.gov/nwis/iv/?sites=08178565&parameterCd=00065&format=waterml,2.0&period=P7D",US08178565,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178565,,,,29.32218,-98.45029,1136,-98.4502932002472,29.3221812698529
,"https://waterservices.usgs.gov/nwis/iv/?sites=08178585&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178585&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Salado Ck at Wilderness Rd, San Antonio, TX",USGS,0.01,"https://waterservices.usgs.gov/nwis/iv/?sites=08178585&parameterCd=00065&format=waterml,2.0&period=P7D",US08178585,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178585,,,,29.63078,-98.56557,1137,-98.5655754999464,29.6307813500362
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08178593&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178593&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Salado Ck at Blanco Rd, San Antonio, TX",USGS,2.29,"https://waterservices.usgs.gov/nwis/iv/?sites=08178593&parameterCd=00065&format=waterml,2.0&period=P7D",US08178593,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178593,,,,29.56386,-98.51967,1138,-98.5196667002962,29.563861099817
,"https://waterservices.usgs.gov/nwis/iv/?sites=08178638&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178638&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"W Elm Ck at Encino Rio at San Antonio, TX",USGS,-0.2,"https://waterservices.usgs.gov/nwis/iv/?sites=08178638&parameterCd=00065&format=waterml,2.0&period=P7D",US08178638,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178638,,,,29.62939,-98.44882,1139,-98.448825000035,29.6293860997091
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08178700&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178700&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Salado Ck at Loop 410, San Antonio, TX",USGS,3.4,"https://waterservices.usgs.gov/nwis/iv/?sites=08178700&parameterCd=00065&format=waterml,2.0&period=P7D",US08178700,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178700,,,,29.51606,-98.43113,1140,-98.4311271001798,29.5160633000515
3.45,"https://waterservices.usgs.gov/nwis/iv/?sites=08178800&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178800&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Salado Ck at Loop 13, San Antonio, TX",USGS,5.13,"https://waterservices.usgs.gov/nwis/iv/?sites=08178800&parameterCd=00065&format=waterml,2.0&period=P7D",US08178800,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178800,,,,29.35718,-98.4128,1141,-98.4127924996039,29.3571801700977
,"https://waterservices.usgs.gov/nwis/iv/?sites=08178861&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178861&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"N Prong Medina Rv at Brewington Ck nr Medina, TX",USGS,3.81,"https://waterservices.usgs.gov/nwis/iv/?sites=08178861&parameterCd=00065&format=waterml,2.0&period=P7D",US08178861,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178861,,,,29.87533,-99.34883,1142,-99.348833300343,29.8753333303236
,"https://waterservices.usgs.gov/nwis/iv/?sites=08178871&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178871&parm_cd=00065&period=7,9/17/2021 11:55:00 PM,0,"W Prong Medina Rv at Carpenter Ck Rd nr Medina, TX",USGS,1.29,"https://waterservices.usgs.gov/nwis/iv/?sites=08178871&parameterCd=00065&format=waterml,2.0&period=P7D",US08178871,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178871,,,,29.78014,-99.37928,1143,-99.3792778000065,29.7801388897188
7.62,"https://waterservices.usgs.gov/nwis/iv/?sites=0817887350&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=0817887350&parm_cd=00065&period=7,9/17/2021 11:55:00 PM,0,"Medina Rv at Patterson Rd at Medina, TX",USGS,4.03,"https://waterservices.usgs.gov/nwis/iv/?sites=0817887350&parameterCd=00065&format=waterml,2.0&period=P7D",US0817887350,https://waterdata.usgs.gov/nwis/nwisman/?site_no=0817887350,,,,29.79389,-99.2486,1144,-99.248594400394,29.7938916701148
6.15,"https://waterservices.usgs.gov/nwis/iv/?sites=08178880&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178880&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Medina Rv at Bandera, TX",USGS,3.2,"https://waterservices.usgs.gov/nwis/iv/?sites=08178880&parameterCd=00065&format=waterml,2.0&period=P7D",US08178880,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178880,,,,29.72383,-99.07004,1145,-99.0700350002534,29.7238353696272
13.6,"https://waterservices.usgs.gov/nwis/iv/?sites=08178980&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08178980&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Medina Rv abv English Crsg nr Pipe Creek, TX",USGS,4.91,"https://waterservices.usgs.gov/nwis/iv/?sites=08178980&parameterCd=00065&format=waterml,2.0&period=P7D",US08178980,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08178980,,,,29.69439,-98.97931,1146,-98.9793056003251,29.6943888901151
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08179110&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08179110&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Red Bluff Ck at FM 1283 nr Pipe Creek, TX",USGS,3.24,"https://waterservices.usgs.gov/nwis/iv/?sites=08179110&parameterCd=00065&format=waterml,2.0&period=P7D",US08179110,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08179110,,,,29.67328,-98.96031,1147,-98.9603091003867,29.673281099949
22.1,"https://waterservices.usgs.gov/nwis/iv/?sites=08180500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08180500&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"Medina Rv nr Riomedina, TX",USGS,0.96,"https://waterservices.usgs.gov/nwis/iv/?sites=08180500&parameterCd=00065&format=waterml,2.0&period=P7D",US08180500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08180500,,,,29.498,-98.9055,1148,-98.9055000004122,29.4980000002701
1.02,"https://waterservices.usgs.gov/nwis/iv/?sites=08180586&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08180586&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"San Geronimo Ck nr Helotes, TX",USGS,2.35,"https://waterservices.usgs.gov/nwis/iv/?sites=08180586&parameterCd=00065&format=waterml,2.0&period=P7D",US08180586,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08180586,,,,29.61973,-98.79515,1149,-98.7951527996438,29.6197277801986
26.6,"https://waterservices.usgs.gov/nwis/iv/?sites=08180640&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08180640&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Medina Rv at La Coste, TX",USGS,9.07,"https://waterservices.usgs.gov/nwis/iv/?sites=08180640&parameterCd=00065&format=waterml,2.0&period=P7D",US08180640,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08180640,,,,29.32413,-98.81308,1150,-98.8130809996901,29.3241245996771
21.7,"https://waterservices.usgs.gov/nwis/iv/?sites=08180700&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08180700&parm_cd=00065&period=7,9/17/2021 11:00:00 PM,1,"Medina Rv nr Macdona, TX",USGS,0.69,"https://waterservices.usgs.gov/nwis/iv/?sites=08180700&parameterCd=00065&format=waterml,2.0&period=P7D",US08180700,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08180700,,,,29.33496,-98.68974,1151,-98.6897440000132,29.3349579797381
32.9,"https://waterservices.usgs.gov/nwis/iv/?sites=08180800&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08180800&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Medina Rv nr Somerset, TX",USGS,17.52,"https://waterservices.usgs.gov/nwis/iv/?sites=08180800&parameterCd=00065&format=waterml,2.0&period=P7D",US08180800,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08180800,,,,29.26218,-98.58141,1152,-98.5814074004289,29.2621828601068
,"https://waterservices.usgs.gov/nwis/iv/?sites=08180941&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08180941&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Culebra Ck in GCSNA nr Helotes, TX",USGS,0.19,"https://waterservices.usgs.gov/nwis/iv/?sites=08180941&parameterCd=00065&format=waterml,2.0&period=P7D",US08180941,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08180941,,,,29.53917,-98.75139,1153,-98.7513889002109,29.5391666703092
,"https://waterservices.usgs.gov/nwis/iv/?sites=08180990&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08180990&parm_cd=00065&period=7,9/17/2021 11:00:00 PM,1,"Leon Ck at IH 10 and Loop 1604 nr San Antonio, TX",USGS,1.22,"https://waterservices.usgs.gov/nwis/iv/?sites=08180990&parameterCd=00065&format=waterml,2.0&period=P7D",US08180990,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08180990,,,,29.59306,-98.59917,1154,-98.5991667001339,29.5930555598136
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08181400&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08181400&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Helotes Ck at Helotes, TX",USGS,0.91,"https://waterservices.usgs.gov/nwis/iv/?sites=08181400&parameterCd=00065&format=waterml,2.0&period=P7D",US08181400,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08181400,,,,29.57856,-98.69169,1155,-98.6916896000017,29.5785610801305
,"https://waterservices.usgs.gov/nwis/iv/?sites=08181435&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08181435&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Leon Ck at Lp 410 at San Antonio, TX",USGS,4.57,"https://waterservices.usgs.gov/nwis/iv/?sites=08181435&parameterCd=00065&format=waterml,2.0&period=P7D",US08181435,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08181435,,,,29.44787,-98.63371,1156,-98.6337110999743,29.4478750003523
4.89,"https://waterservices.usgs.gov/nwis/iv/?sites=08181480&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08181480&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Leon Ck at IH 35, San Antonio, TX",USGS,1.93,"https://waterservices.usgs.gov/nwis/iv/?sites=08181480&parameterCd=00065&format=waterml,2.0&period=P7D",US08181480,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08181480,,,,29.32996,-98.58418,1157,-98.5841856003452,29.3299583697445
79.9,"https://waterservices.usgs.gov/nwis/iv/?sites=08181500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08181500&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Medina Rv at San Antonio, TX",USGS,3.25,"https://waterservices.usgs.gov/nwis/iv/?sites=08181500&parameterCd=00065&format=waterml,2.0&period=P7D",US08181500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08181500,,,,29.26413,-98.49085,1158,-98.4908493002421,29.2641275999372
271,"https://waterservices.usgs.gov/nwis/iv/?sites=08181725&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08181725&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,San Antonio Rv nr Victor Braunig Lk nr ElmendorfTX,USGS,11.53,"https://waterservices.usgs.gov/nwis/iv/?sites=08181725&parameterCd=00065&format=waterml,2.0&period=P7D",US08181725,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08181725,,,,29.23541,-98.40261,1159,-98.4026083001262,29.2354110996906
118,"https://waterservices.usgs.gov/nwis/iv/?sites=08181800&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08181800&parm_cd=00065&period=7,9/17/2021 11:30:00 PM,0,"San Antonio Rv nr Elmendorf, TX",USGS,9.65,"https://waterservices.usgs.gov/nwis/iv/?sites=08181800&parameterCd=00065&format=waterml,2.0&period=P7D",US08181800,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08181800,,,,29.22219,-98.35584,1160,-98.355846300382,29.2221853000014
129,"https://waterservices.usgs.gov/nwis/iv/?sites=08183200&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08183200&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"San Antonio Rv nr Floresville, TX",USGS,4.07,"https://waterservices.usgs.gov/nwis/iv/?sites=08183200&parameterCd=00065&format=waterml,2.0&period=P7D",US08183200,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08183200,,,,29.11,-98.17445,1161,-98.1744443998154,29.1100000002029
212,"https://waterservices.usgs.gov/nwis/iv/?sites=08183500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08183500&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"San Antonio Rv nr Falls City, TX",USGS,0.92,"https://waterservices.usgs.gov/nwis/iv/?sites=08183500&parameterCd=00065&format=waterml,2.0&period=P7D",US08183500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08183500,,,,28.95164,-98.06417,1162,-98.0641723000014,28.9516406702485
6.5,"https://waterservices.usgs.gov/nwis/iv/?sites=08183900&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08183900&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Cibolo Ck nr Boerne, TX",USGS,3.24,"https://waterservices.usgs.gov/nwis/iv/?sites=08183900&parameterCd=00065&format=waterml,2.0&period=P7D",US08183900,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08183900,,,,29.77499,-98.70947,1163,-98.7094694001597,29.7749888896317
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08183978&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08183978&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Cibolo Ck at Specht Rd nr Bulverde, TX",USGS,3.45,"https://waterservices.usgs.gov/nwis/iv/?sites=08183978&parameterCd=00065&format=waterml,2.0&period=P7D",US08183978,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08183978,,,,29.73678,-98.49337,1164,-98.493372199853,29.7367777800244
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08184050&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08184050&parm_cd=00065&period=7,9/17/2021 11:00:00 PM,1,"Cibolo Ck at Smithson Valley Rd nr Bulverde, TX",USGS,7.42,"https://waterservices.usgs.gov/nwis/iv/?sites=08184050&parameterCd=00065&format=waterml,2.0&period=P7D",US08184050,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08184050,,,,29.74827,-98.40768,1165,-98.4076832999845,29.7482666700424
0,"https://waterservices.usgs.gov/nwis/iv/?sites=08185000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08185000&parm_cd=00065&period=7,9/18/2021 12:00:00 AM,0,"Cibolo Ck at Selma, TX",USGS,1.51,"https://waterservices.usgs.gov/nwis/iv/?sites=08185000&parameterCd=00065&format=waterml,2.0&period=P7D",US08185000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08185000,,,,29.59412,-98.31113,1166,-98.3111242003748,29.5941166002788
11.1,"https://waterservices.usgs.gov/nwis/iv/?sites=08185065&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08185065&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Cibolo Ck nr Saint Hedwig, TX",USGS,9.13,"https://waterservices.usgs.gov/nwis/iv/?sites=08185065&parameterCd=00065&format=waterml,2.0&period=P7D",US08185065,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08185065,,,,29.50144,-98.18625,1167,-98.1862499999905,29.501444440157
10.4,"https://waterservices.usgs.gov/nwis/iv/?sites=08185100&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08185100&parm_cd=00065&period=7,9/17/2021 11:45:00 PM,0,"Martinez Ck nr Saint Hedwig, TX",USGS,2.63,"https://waterservices.usgs.gov/nwis/iv/?sites=08185100&parameterCd=00065&format=waterml,2.0&period=P7D",US08185100,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08185100,,,,29.44389,-98.16889,1168,-98.1688889000948,29.4438888900414
25.9,"https://waterservices.usgs.gov/nwis/iv/?sites=08185500&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08185500&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Cibolo Ck at Sutherland Springs, TX",USGS,6.48,"https://waterservices.usgs.gov/nwis/iv/?sites=08185500&parameterCd=00065&format=waterml,2.0&period=P7D",US08185500,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08185500,,,,29.27972,-98.05334,1169,-98.0533332996484,29.2797221999984
28.9,"https://waterservices.usgs.gov/nwis/iv/?sites=08186000&parameterCd=00060&format=waterml,2.0","TX, USA",https://waterdata.usgs.gov/nwisweb/graph?site_no=08186000&parm_cd=00065&period=7,9/17/2021 11:15:00 PM,1,"Cibolo Ck nr Falls City, TX",USGS,0.75,"https://waterservices.usgs.gov/nwis/iv/?sites=08186000&parameterCd=00065&format=waterml,2.0&period=P7D",US08186000,https://waterdata.usgs.gov/nwis/nwisman/?site_no=08186000,,,,29.01414,-97.93028,1170,-97.9302808000153,29.0141386896079
